"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X54810","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1113
"X54910","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1115
"X55010","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1117
"X55114","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1119
"X55212","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1121
"X55310","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1123
"X55410","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1125
"X55510","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1127
"X55610","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1129
"X55710","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1131
"X55810","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1133
"X55910","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1135
"X56010","SR-30461","A",15,0,"StimVidTestFirstHalf_comp.mp4",1137
"X56114","SR-30461","A",18.2916666666667,5.67051820728291,"StimVidTestFirstHalf_comp.mp4",1139
"X56212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1141
"X56310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1143
"X56410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1145
"X56510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1147
"X56610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1149
"X56710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1151
"X56810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1153
"X56910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1155
"X57010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1157
"X57114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1159
"X57212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1161
"X57310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1163
"X57410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1165
"X57510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1167
"X57610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1169
"X57710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1171
"X57810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1173
"X57910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1175
"X58010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1177
"X58114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1179
"X58212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1181
"X58310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1183
"X58410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1185
"X58510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1187
"X58610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1189
"X58710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1191
"X58810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1193
"X58910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1195
"X59010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1197
"X59114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1199
"X59212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1201
"X59310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1203
"X59410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1205
"X59510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1207
"X59610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1209
"X59710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1211
"X59810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1213
"X59910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1215
"X60010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1217
"X60114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1219
"X60212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1221
"X60310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1223
"X60410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1225
"X60510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1227
"X60610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1229
"X60710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1231
"X60810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1233
"X60910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1235
"X61010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1237
"X61114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1239
"X61212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1241
"X61310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1243
"X61410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1245
"X61510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1247
"X61610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1249
"X61710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1251
"X61810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1253
"X61910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1255
"X62010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1257
"X62114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1259
"X62212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1261
"X62310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1263
"X62410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1265
"X62510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1267
"X62610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1269
"X62710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1271
"X62810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1273
"X62910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1275
"X63010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1277
"X63114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1279
"X63212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1281
"X63310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1283
"X63410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1285
"X63510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1287
"X63610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1289
"X63710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1291
"X63810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1293
"X63910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1295
"X64010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1297
"X64114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1299
"X64212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1301
"X64310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1303
"X64410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1305
"X64510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1307
"X64610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1309
"X64710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1311
"X64810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1313
"X64910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1315
"X65010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1317
"X65114","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1319
"X65212","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1321
"X65310","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1323
"X65410","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1325
"X65510","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1327
"X65610","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1329
"X65710","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1331
"X65810","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1333
"X65910","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1335
"X66010","SR-30461","A",20,0,"StimVidTestFirstHalf_comp.mp4",1337
"X1190","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",19
"X2190","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",21
"X3190","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",23
"X4190","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",25
"X5190","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",27
"X6160","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",29
"X760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",31
"X860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",33
"X960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",35
"X1060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",37
"X11100","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",39
"X1260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",41
"X1360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",43
"X1460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",45
"X1560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",47
"X1660","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",49
"X1760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",51
"X1860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",53
"X1960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",55
"X2060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",57
"X21100","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",59
"X2260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",61
"X2360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",63
"X2460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",65
"X2560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",67
"X2660","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",69
"X2760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",71
"X2860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",73
"X2960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",75
"X3060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",77
"X31100","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",79
"X3260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",81
"X3360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",83
"X3460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",85
"X3560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",87
"X3660","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",89
"X3760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",91
"X3860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",93
"X3960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",95
"X4060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",97
"X41100","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",99
"X4260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",101
"X4360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",103
"X4460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",105
"X4560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",107
"X4660","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",109
"X4760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",111
"X4860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",113
"X4960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",115
"X5060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",117
"X51100","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",119
"X5260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",121
"X5360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",123
"X5460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",125
"X5560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",127
"X5660","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",129
"X5760","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",131
"X5860","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",133
"X5960","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",135
"X6060","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",137
"X6170","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",139
"X6260","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",141
"X6360","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",143
"X6460","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",145
"X6560","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",147
"X6617","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",149
"X6714","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",151
"X6812","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",153
"X6912","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",155
"X7012","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",157
"X7116","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",159
"X7214","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",161
"X7312","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",163
"X7412","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",165
"X7512","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",167
"X7612","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",169
"X7712","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",171
"X7812","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",173
"X7912","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",175
"X8012","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",177
"X8116","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",179
"X8214","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",181
"X8312","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",183
"X8412","SR-3801","A",0,0,"StimVidTestFirstHalf_comp.mp4",185
"X8512","SR-3801","A",4.36974789915966,2.7773821392964,"StimVidTestFirstHalf_comp.mp4",187
"X8612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",189
"X8712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",191
"X8812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",193
"X8912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",195
"X9012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",197
"X9116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",199
"X9214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",201
"X9312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",203
"X9412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",205
"X9512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",207
"X9612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",209
"X9712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",211
"X9812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",213
"X9912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",215
"X10012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",217
"X10116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",219
"X10214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",221
"X10312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",223
"X10412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",225
"X10512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",227
"X10612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",229
"X10712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",231
"X10812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",233
"X10912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",235
"X11016","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",237
"X11116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",239
"X11215","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",241
"X11313","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",243
"X11413","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",245
"X11512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",247
"X11612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",249
"X11712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",251
"X11812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",253
"X11912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",255
"X12012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",257
"X12116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",259
"X12214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",261
"X12312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",263
"X12412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",265
"X12512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",267
"X12612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",269
"X12712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",271
"X12812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",273
"X12912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",275
"X13012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",277
"X13116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",279
"X13214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",281
"X13312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",283
"X13412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",285
"X13512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",287
"X13612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",289
"X13712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",291
"X13812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",293
"X13912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",295
"X14012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",297
"X14116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",299
"X14214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",301
"X14312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",303
"X14412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",305
"X14512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",307
"X14612","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",309
"X14712","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",311
"X14812","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",313
"X14912","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",315
"X15012","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",317
"X15116","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",319
"X15214","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",321
"X15312","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",323
"X15412","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",325
"X15512","SR-3801","A",5,0,"StimVidTestFirstHalf_comp.mp4",327
"X15612","SR-3801","A",6.41666666666667,5.11904761904762,"StimVidTestFirstHalf_comp.mp4",329
"X15712","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",331
"X15812","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",333
"X15912","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",335
"X16012","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",337
"X16116","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",339
"X16214","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",341
"X16312","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",343
"X16412","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",345
"X16512","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",347
"X16612","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",349
"X16712","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",351
"X16812","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",353
"X16912","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",355
"X17012","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",357
"X17116","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",359
"X17214","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",361
"X17312","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",363
"X17412","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",365
"X17512","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",367
"X17612","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",369
"X17712","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",371
"X17812","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",373
"X17912","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",375
"X18012","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",377
"X18116","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",379
"X18214","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",381
"X18312","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",383
"X18412","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",385
"X18512","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",387
"X18612","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",389
"X18712","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",391
"X18812","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",393
"X18912","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",395
"X19012","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",397
"X19116","SR-3801","A",10,0,"StimVidTestFirstHalf_comp.mp4",399
"X19214","SR-3801","A",14.0833333333333,3.77450980392157,"StimVidTestFirstHalf_comp.mp4",401
"X19312","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",403
"X19412","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",405
"X19512","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",407
"X19612","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",409
"X19712","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",411
"X19812","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",413
"X19912","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",415
"X20012","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",417
"X20116","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",419
"X20214","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",421
"X20312","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",423
"X20412","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",425
"X20512","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",427
"X20612","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",429
"X20712","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",431
"X20812","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",433
"X20912","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",435
"X21016","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",437
"X21116","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",439
"X21215","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",441
"X21313","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",443
"X21413","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",445
"X21512","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",447
"X21612","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",449
"X21712","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",451
"X21812","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",453
"X21912","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",455
"X22012","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",457
"X22116","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",459
"X22214","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",461
"X22312","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",463
"X22412","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",465
"X22512","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",467
"X22612","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",469
"X22712","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",471
"X22812","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",473
"X22912","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",475
"X23012","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",477
"X23116","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",479
"X23214","SR-3801","A",15,0,"StimVidTestFirstHalf_comp.mp4",481
