"","var1","var2","value"
"120","SR-4407","SR-3951",0.230367997545825
"121","SR-4590","SR-3951",0.603962182564624
"122","SR-6021","SR-3951",0.527830205528987
"123","SR-6269","SR-3951",0.543690775971209
"124","SR-6773","SR-3951",0.813224260678525
"125","SR-6799","SR-3951",0.786041289538476
"126","SR-7758","SR-3951",-0.227886219714295
"127","SR-8607","SR-3951",0.606826752324805
"128","SR-8621","SR-3951",0.289584860702935
"129","SR-8746","SR-3951",0.362997156544763
"130","SR-9436","SR-3951",0.673294527861042
"131","SR-9827","SR-3951",0.790691672953431
"132","SR-9907","SR-3951",0.613087291687333
"133","SR-4590","SR-4407",0.161076913101017
"134","SR-6021","SR-4407",0.00810195197765766
"135","SR-6269","SR-4407",0.0963189174907745
"136","SR-6773","SR-4407",0.157996070749441
"137","SR-6799","SR-4407",0.495250611842388
"138","SR-7758","SR-4407",0.368045599123584
"139","SR-8607","SR-4407",-0.336742562330847
"140","SR-8621","SR-4407",0.698364290935745
"141","SR-8746","SR-4407",0.431392944199407
"142","SR-9436","SR-4407",0.0630154373073983
"143","SR-9827","SR-4407",0.34957718764462
"144","SR-9907","SR-4407",-0.412584690168033
"145","SR-6021","SR-4590",0.91604295079408
"146","SR-6269","SR-4590",0.846171638617153
"147","SR-6773","SR-4590",0.749590983981079
"148","SR-6799","SR-4590",0.787780359017194
"149","SR-7758","SR-4590",-0.532696970147145
"150","SR-8607","SR-4590",0.568832027049952
"151","SR-8621","SR-4590",0.51975157429959
"152","SR-8746","SR-4590",0.839946906758661
"153","SR-9436","SR-4590",0.942413865953544
"154","SR-9827","SR-4590",0.676420644622669
"155","SR-9907","SR-4590",0.671682241693882
"156","SR-6269","SR-6021",0.857252584454652
"157","SR-6773","SR-6021",0.717314565959631
"158","SR-6799","SR-6021",0.647670107702361
"159","SR-7758","SR-6021",-0.656759374192491
"160","SR-8607","SR-6021",0.572740196312344
"161","SR-8621","SR-6021",0.385629772947718
"162","SR-8746","SR-6021",0.729264923710349
"163","SR-9436","SR-6021",0.89897698637773
"164","SR-9827","SR-6021",0.534495202595635
"165","SR-9907","SR-6021",0.71930928653997
"166","SR-6773","SR-6269",0.672018316395496
"167","SR-6799","SR-6269",0.606186477523782
"168","SR-7758","SR-6269",-0.677272233648963
"169","SR-8607","SR-6269",0.423570981121404
"170","SR-8621","SR-6269",0.420888784121751
"171","SR-8746","SR-6269",0.635155269291846
"172","SR-9436","SR-6269",0.843313802456745
"173","SR-9827","SR-6269",0.513666387120442
"174","SR-9907","SR-6269",0.634579607441571
"175","SR-6799","SR-6773",0.794521791439417
"176","SR-7758","SR-6773",-0.326904497719262
"177","SR-8607","SR-6773",0.719620890491999
"178","SR-8621","SR-6773",0.261313504214105
"179","SR-8746","SR-6773",0.58398205447445
"180","SR-9436","SR-6773",0.757303622775562
"181","SR-9827","SR-6773",0.720009189438307
"182","SR-9907","SR-6773",0.652524824837063
"183","SR-7758","SR-6799",-0.202948122116241
"184","SR-8607","SR-6799",0.512976057819772
"185","SR-8621","SR-6799",0.513600572616328
"186","SR-8746","SR-6799",0.70435475479007
"187","SR-9436","SR-6799",0.812033662653335
"188","SR-9827","SR-6799",0.851799297946771
"189","SR-9907","SR-6799",0.479120460887349
"190","SR-8607","SR-7758",-0.393726420749731
"191","SR-8621","SR-7758",-0.0603498889764521
"192","SR-8746","SR-7758",-0.178056556293001
"193","SR-9436","SR-7758",-0.641047650598823
"194","SR-9827","SR-7758",-0.109413434746846
"195","SR-9907","SR-7758",-0.666508644669871
"196","SR-8621","SR-8607",-0.213353521548911
"197","SR-8746","SR-8607",0.245517094844396
"198","SR-9436","SR-8607",0.638115067375855
"199","SR-9827","SR-8607",0.438910268462674
"200","SR-9907","SR-8607",0.835748909146227
"201","SR-8746","SR-8621",0.664023624467655
"202","SR-9436","SR-8621",0.388574878187457
"203","SR-9827","SR-8621",0.460863680039954
"204","SR-9907","SR-8621",-0.109733315374877
"205","SR-9436","SR-8746",0.681162885211419
"206","SR-9827","SR-8746",0.630768829808794
"207","SR-9907","SR-8746",0.254394204029383
"208","SR-9827","SR-9436",0.667270925302529
"209","SR-9907","SR-9436",0.795481168726496
"210","SR-9907","SR-9827",0.356666235581183
