"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X22818","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",473
"X22918","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",475
"X23018","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",477
"X23122","SR-4781","B",18.1512605042017,5.87523144851161,"StimVidTestLastHalf_comp.mp4",479
"X23220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",481
"X23318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",483
"X23418","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",485
"X23518","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",487
"X23618","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",489
"X23718","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",491
"X23818","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",493
"X23918","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",495
"X24018","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",497
"X24122","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",499
"X24220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",501
"X24318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",503
"X24418","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",505
"X24518","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",507
"X24618","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",509
"X24718","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",511
"X24818","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",513
"X24918","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",515
"X25018","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",517
"X25122","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",519
"X25220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",521
"X25318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",523
"X25418","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",525
"X25518","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",527
"X25618","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",529
"X25718","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",531
"X25818","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",533
"X25918","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",535
"X26018","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",537
"X26122","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",539
"X26220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",541
"X26318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",543
"X26418","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",545
"X26518","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",547
"X26618","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",549
"X26718","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",551
"X26818","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",553
"X26918","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",555
"X27018","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",557
"X27122","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",559
"X27220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",561
"X27318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",563
"X27418","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",565
"X27518","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",567
"X27618","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",569
"X27718","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",571
"X27818","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",573
"X27918","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",575
"X28018","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",577
"X28122","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",579
"X28220","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",581
"X28318","SR-4781","B",15,0,"StimVidTestLastHalf_comp.mp4",583
"X28418","SR-4781","B",18.0416666666667,6.00665266106443,"StimVidTestLastHalf_comp.mp4",585
"X28518","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",587
"X28618","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",589
"X28718","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",591
"X28818","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",593
"X28918","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",595
"X29018","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",597
"X29122","SR-4781","B",20,0,"StimVidTestLastHalf_comp.mp4",599
"X29220","SR-4781","B",21.75,5.73529411764706,"StimVidTestLastHalf_comp.mp4",601
"X29318","SR-4781","B",25,0,"StimVidTestLastHalf_comp.mp4",603
"X29418","SR-4781","B",25,0,"StimVidTestLastHalf_comp.mp4",605
"X29518","SR-4781","B",25,0,"StimVidTestLastHalf_comp.mp4",607
"X29618","SR-4781","B",28.1932773109244,5.81825950719271,"StimVidTestLastHalf_comp.mp4",609
"X29718","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",611
"X29818","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",613
"X29918","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",615
"X30018","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",617
"X30122","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",619
"X30220","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",621
"X30318","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",623
"X30418","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",625
"X30518","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",627
"X30618","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",629
"X30718","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",631
"X30818","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",633
"X30918","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",635
"X31022","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",637
"X31122","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",639
"X31221","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",641
"X31319","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",643
"X31419","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",645
"X31518","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",647
"X31618","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",649
"X31718","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",651
"X31818","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",653
"X31918","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",655
"X32018","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",657
"X32122","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",659
"X32220","SR-4781","B",31.344537815126,4.95655889474434,"StimVidTestLastHalf_comp.mp4",661
"X32318","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",663
"X32418","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",665
"X32518","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",667
"X32618","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",669
"X32718","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",671
"X32818","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",673
"X32918","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",675
"X33018","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",677
"X33122","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",679
"X33220","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",681
"X33318","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",683
"X33418","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",685
"X33518","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",687
"X33618","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",689
"X33718","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",691
"X33818","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",693
"X33918","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",695
"X34018","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",697
"X34122","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",699
"X34220","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",701
"X34318","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",703
"X34418","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",705
"X34518","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",707
"X34618","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",709
"X34718","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",711
"X34818","SR-4781","B",40,0,"StimVidTestLastHalf_comp.mp4",713
"X34918","SR-4781","B",36.0416666666667,4.15791316526611,"StimVidTestLastHalf_comp.mp4",715
"X35018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",717
"X35122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",719
"X35220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",721
"X35318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",723
"X35418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",725
"X35518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",727
"X35618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",729
"X35718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",731
"X35818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",733
"X35918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",735
"X36018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",737
"X36122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",739
"X36220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",741
"X36318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",743
"X36418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",745
"X36518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",747
"X36618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",749
"X36718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",751
"X36818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",753
"X36918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",755
"X37018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",757
"X37122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",759
"X37220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",761
"X37318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",763
"X37418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",765
"X37518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",767
"X37618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",769
"X37718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",771
"X37818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",773
"X37918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",775
"X38018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",777
"X38122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",779
"X38220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",781
"X38318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",783
"X38418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",785
"X38518","SR-4781","B",34.327731092437,2.93405497792337,"StimVidTestLastHalf_comp.mp4",787
"X38618","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",789
"X38718","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",791
"X38818","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",793
"X38918","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",795
"X39018","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",797
"X39122","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",799
"X39220","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",801
"X39318","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",803
"X39418","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",805
"X39518","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",807
"X39618","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",809
"X39718","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",811
"X39818","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",813
"X39918","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",815
"X40018","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",817
"X40122","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",819
"X40220","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",821
"X40318","SR-4781","B",30,0,"StimVidTestLastHalf_comp.mp4",823
"X40418","SR-4781","B",30.75,3.21428571428571,"StimVidTestLastHalf_comp.mp4",825
"X40518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",827
"X40618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",829
"X40718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",831
"X40818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",833
"X40918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",835
"X41022","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",837
"X41122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",839
"X41221","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",841
"X41319","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",843
"X41419","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",845
"X41518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",847
"X41618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",849
"X41718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",851
"X41818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",853
"X41918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",855
"X42018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",857
"X42122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",859
"X42220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",861
"X42318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",863
"X42418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",865
"X42518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",867
"X42618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",869
"X42718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",871
"X42818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",873
"X42918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",875
"X43018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",877
"X43122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",879
"X43220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",881
"X43318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",883
"X43418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",885
"X43518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",887
"X43618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",889
"X43718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",891
"X43818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",893
"X43918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",895
"X44018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",897
"X44122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",899
"X44220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",901
"X44318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",903
"X44418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",905
"X44518","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",907
"X44618","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",909
"X44718","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",911
"X44818","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",913
"X44918","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",915
"X45018","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",917
"X45122","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",919
"X45220","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",921
"X45318","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",923
"X45418","SR-4781","B",35,0,"StimVidTestLastHalf_comp.mp4",925
"X45518","SR-4781","B",36.9327731092437,5.97849309215211,"StimVidTestLastHalf_comp.mp4",927
"X45618","SR-4781","B",43.9583333333333,4.15791316526611,"StimVidTestLastHalf_comp.mp4",929
"X45718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",931
"X45818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",933
"X45918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",935
"X46018","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",937
"X46122","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",939
"X46220","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",941
"X46318","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",943
"X46418","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",945
"X46518","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",947
"X46618","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",949
"X46718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",951
"X46818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",953
"X46918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",955
"X47018","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",957
"X47122","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",959
"X47220","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",961
"X47318","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",963
"X47418","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",965
"X47518","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",967
"X47618","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",969
"X47718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",971
"X47818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",973
"X47918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",975
"X48018","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",977
"X48122","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",979
"X48220","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",981
"X48318","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",983
"X48418","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",985
"X48518","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",987
"X48618","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",989
"X48718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",991
"X48818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",993
"X48918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",995
"X49018","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",997
"X49122","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",999
"X49220","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1001
"X49318","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1003
"X49418","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1005
"X49518","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1007
"X49618","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1009
"X49718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1011
"X49818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1013
"X49918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1015
"X50018","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1017
"X50122","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1019
"X50220","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1021
"X50318","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1023
"X50418","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1025
"X50518","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1027
"X50618","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1029
"X50718","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1031
"X50818","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1033
"X50918","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1035
"X51022","SR-4781","B",45,0,"StimVidTestLastHalf_comp.mp4",1037
"X51122","SR-4781","B",46.9583333333333,6.00665266106443,"StimVidTestLastHalf_comp.mp4",1039
"X51221","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1041
"X51319","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1043
"X51419","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1045
"X51518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1047
"X51618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1049
"X51718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1051
"X51818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1053
"X51918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1055
"X52018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1057
"X52122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1059
"X52220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1061
"X52318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1063
"X52418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1065
"X52518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1067
"X52618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1069
"X52718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1071
"X52818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1073
"X52918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1075
"X53018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1077
"X53122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1079
"X53220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1081
"X53318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1083
"X53418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1085
"X53518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1087
"X53618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1089
"X53718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1091
"X53818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1093
"X53918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1095
"X54018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1097
"X54122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1099
"X54220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1101
"X54318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1103
"X54418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1105
"X54518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1107
"X54618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1109
"X54718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1111
"X54818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1113
"X54918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1115
"X55018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1117
"X55122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1119
"X55220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1121
"X55318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1123
"X55418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1125
"X55518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1127
"X55618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1129
"X55718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1131
"X55818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1133
"X55918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1135
"X56018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1137
"X56122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1139
"X56220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1141
"X56318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1143
"X56418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1145
"X56518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1147
"X56618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1149
"X56718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1151
"X56818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1153
"X56918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1155
"X57018","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1157
"X57122","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1159
"X57220","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1161
"X57318","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1163
"X57418","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1165
"X57518","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1167
"X57618","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1169
"X57718","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1171
"X57818","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1173
"X57918","SR-4781","B",50,0,"StimVidTestLastHalf_comp.mp4",1175
