,PID,Condition,CertRate,CertRateVar,Video,SecondEnd
X789,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,173
X799,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,175
X809,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,177
X8113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,179
X8211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,181
X839,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,183
X849,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,185
X859,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,187
X869,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,189
X879,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,191
X889,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,193
X899,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,195
X909,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,197
X9113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,199
X9211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,201
X939,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,203
X949,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,205
X959,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,207
X969,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,209
X979,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,211
X989,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,213
X999,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,215
X1009,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,217
X10113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,219
X10211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,221
X1039,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,223
X1049,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,225
X1059,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,227
X1069,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,229
X1079,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,231
X1089,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,233
X1099,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,235
X11013,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,237
X11113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,239
X11212,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,241
X11310,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,243
X11410,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,245
X1159,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,247
X1169,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,249
X1179,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,251
X1189,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,253
X1199,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,255
X1209,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,257
X12113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,259
X12211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,261
X1239,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,263
X1249,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,265
X1259,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,267
X1269,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,269
X1279,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,271
X1289,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,273
X1299,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,275
X1309,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,277
X13113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,279
X13211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,281
X1339,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,283
X1349,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,285
X1359,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,287
X1369,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,289
X1379,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,291
X1389,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,293
X1399,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,295
X1409,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,297
X14113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,299
X14211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,301
X1439,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,303
X1449,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,305
X1459,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,307
X1469,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,309
X1479,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,311
X1489,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,313
X1499,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,315
X1509,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,317
X15113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,319
X15211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,321
X1539,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,323
X1549,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,325
X1559,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,327
X1569,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,329
X1579,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,331
X1589,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,333
X1599,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,335
X1609,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,337
X16113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,339
X16211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,341
X1639,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,343
X1649,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,345
X1659,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,347
X1669,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,349
X1679,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,351
X1689,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,353
X1699,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,355
X1709,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,357
X17113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,359
X17211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,361
X1739,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,363
X1749,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,365
X1759,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,367
X1769,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,369
X1779,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,371
X1789,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,373
X1799,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,375
X1809,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,377
X18113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,379
X18211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,381
X1839,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,383
X1849,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,385
X1859,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,387
X1869,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,389
X1879,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,391
X1889,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,393
X1899,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,395
X1909,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,397
X19113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,399
X19211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,401
X1939,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,403
X1949,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,405
X1959,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,407
X1969,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,409
X1979,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,411
X1989,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,413
X1999,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,415
X2009,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,417
X20113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,419
X20211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,421
X2039,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,423
X2049,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,425
X2059,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,427
X2069,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,429
X2079,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,431
X2089,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,433
X2099,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,435
X21013,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,437
X21113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,439
X21212,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,441
X21310,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,443
X21410,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,445
X2159,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,447
X2169,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,449
X2179,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,451
X2189,SR-3274,B,5.042016807,0.210084034,StimVidTestLastHalf_comp.mp4,453
X2199,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,455
X2209,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,457
X22113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,459
X22211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,461
X2239,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,463
X2249,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,465
X2259,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,467
X2269,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,469
X2279,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,471
X2289,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,473
X2299,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,475
X2309,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,477
X23113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,479
X23211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,481
X2339,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,483
X2349,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,485
X2359,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,487
X2369,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,489
X2379,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,491
X2389,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,493
X2399,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,495
X2409,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,497
X24113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,499
X24211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,501
X2439,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,503
X2449,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,505
X2459,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,507
X2469,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,509
X2479,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,511
X2489,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,513
X2499,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,515
X2509,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,517
X25113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,519
X25211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,521
X2539,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,523
X2549,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,525
X2559,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,527
X2569,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,529
X2579,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,531
X2589,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,533
X2599,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,535
X2609,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,537
X26113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,539
X26211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,541
X2639,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,543
X2649,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,545
X2659,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,547
X2669,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,549
X2679,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,551
X2689,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,553
X2699,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,555
X2709,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,557
X27113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,559
X27211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,561
X2739,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,563
X2749,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,565
X2759,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,567
X2769,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,569
X2779,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,571
X2789,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,573
X2799,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,575
X2809,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,577
X28113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,579
X28211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,581
X2839,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,583
X2849,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,585
X2859,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,587
X2869,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,589
X2879,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,591
X2889,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,593
X2899,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,595
X2909,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,597
X29113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,599
X29211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,601
X2939,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,603
X2949,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,605
X2959,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,607
X2969,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,609
X2979,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,611
X2989,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,613
X2999,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,615
X3009,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,617
X30113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,619
X30211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,621
X3039,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,623
X3049,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,625
X3059,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,627
X3069,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,629
X3079,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,631
X3089,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,633
X3099,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,635
X31013,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,637
X31113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,639
X31212,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,641
X31310,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,643
X31410,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,645
X3159,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,647
X3169,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,649
X3179,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,651
X3189,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,653
X3199,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,655
X3209,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,657
X32113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,659
X32211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,661
X3239,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,663
X3249,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,665
X3259,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,667
X3269,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,669
X3279,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,671
X3289,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,673
X3299,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,675
X3309,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,677
X33113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,679
X33211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,681
X3339,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,683
X3349,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,685
X3359,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,687
X3369,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,689
X3379,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,691
X3389,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,693
X3399,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,695
X3409,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,697
X34113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,699
X34211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,701
X3439,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,703
X3449,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,705
X3459,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,707
X3469,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,709
X3479,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,711
X3489,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,713
X3499,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,715
X3509,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,717
X35113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,719
X35211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,721
X3539,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,723
X3549,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,725
X3559,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,727
X3569,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,729
X3579,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,731
X3589,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,733
X3599,SR-3274,B,7.394957983,6.291838769,StimVidTestLastHalf_comp.mp4,735
X3609,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,737
X36113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,739
X36211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,741
X3639,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,743
X3649,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,745
X3659,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,747
X3669,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,749
X3679,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,751
X3689,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,753
X3699,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,755
X3709,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,757
X37113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,759
X37211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,761
X3739,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,763
X3749,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,765
X3759,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,767
X3769,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,769
X3779,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,771
X3789,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,773
X3799,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,775
X3809,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,777
X38113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,779
X38211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,781
X3839,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,783
X3849,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,785
X3859,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,787
X3869,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,789
X3879,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,791
X3889,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,793
X3899,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,795
X3909,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,797
X39113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,799
X39211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,801
X3939,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,803
X3949,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,805
X3959,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,807
X3969,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,809
X3979,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,811
X3989,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,813
X3999,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,815
X4009,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,817
X40113,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,819
X40211,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,821
X4039,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,823
X4049,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,825
X4059,SR-3274,B,5,0,StimVidTestLastHalf_comp.mp4,827
X4069,SR-3274,B,7.083333333,6.12745098,StimVidTestLastHalf_comp.mp4,829
X4079,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,831
X4089,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,833
X4099,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,835
X41013,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,837
X41113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,839
X41212,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,841
X41310,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,843
X41410,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,845
X4159,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,847
X4169,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,849
X4179,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,851
X4189,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,853
X4199,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,855
X4209,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,857
X42113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,859
X42211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,861
X4239,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,863
X4249,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,865
X4259,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,867
X4269,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,869
X4279,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,871
X4289,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,873
X4299,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,875
X4309,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,877
X43113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,879
X43211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,881
X4339,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,883
X4349,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,885
X4359,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,887
X4369,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,889
X4379,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,891
X4389,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,893
X4399,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,895
X4409,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,897
X44113,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,899
X44211,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,901
X4439,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,903
X4449,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,905
X4459,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,907
X4469,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,909
X4479,SR-3274,B,10,0,StimVidTestLastHalf_comp.mp4,911
X4489,SR-3274,B,14.91596639,0.416607321,StimVidTestLastHalf_comp.mp4,913
X4499,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,915
X4509,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,917
X45113,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,919
X45211,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,921
X4539,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,923
X4549,SR-3274,B,15,0,StimVidTestLastHalf_comp.mp4,925
