Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",60.96038249996491,35.90406770003028,96.92778026033193,2023-04-13 15:16:49.846928,2023-04-13 15:17:50.870242,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,0,+,476.41144299996085,96.8932374001015,573.3383455099538,2023-04-13 15:17:50.870242,2023-04-13 15:25:47.303783,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",21.603098599938676,573.3297765001189,594.9723623099271,2023-04-13 15:25:47.303783,2023-04-13 15:26:08.935769,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",13.998119799885899,594.960482200142,608.9883683104999,2023-04-13 15:26:08.935769,2023-04-13 15:26:22.952525,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",3.6587062999606133,608.9759433001745,612.669893110171,2023-04-13 15:26:22.952525,2023-04-13 15:26:26.635686,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",7.707816099980846,612.6588414001744,620.4037509101909,2023-04-13 15:26:26.635686,2023-04-13 15:26:34.369020,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",20.43471030006185,620.3929431000724,640.871779210167,2023-04-13 15:26:34.369020,2023-04-13 15:26:54.836431,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",3.652852199971676,640.859817400109,644.5529253098648,2023-04-13 15:26:54.836431,2023-04-13 15:26:58.518950,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
isiFunc,NA,NA,NA,NA,+,NA,644.5423090001568,646.5521228103898,2023-04-13 15:26:58.518950,2023-04-13 15:27:00.517749,NA,SR-2579,2023_Apr_13_1516,certainty_neuro,2021.2.3,59.99037749811436,
