Func,Video,CertRate,CertStat,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,FrameTimestamps,Participant*,date,expName,psychopyVersion,frameRate,
instrFunc,NA,NA,NA,0,"Before the task begins, we will run a very quick scan. You will see a fixation cross appear on the screen. Please just relax while this scan runs.",244.39537329999985,9.521804600000905,254.00366174999908,2022-10-24 17:23:58.139416,2022-10-24 17:28:02.608390,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,0,+,473.87995090000004,253.94899110000006,727.8597441700003,2022-10-24 17:28:02.608390,2022-10-24 17:35:56.508213,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"To start this study, you will be watching an episode of television and making continous assessments about one of the characters.


Press the thumb button when ready to continue.",26.191459900001064,727.8507685000004,754.0789704700019,2022-10-24 17:35:56.508213,2022-10-24 17:36:22.725383,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"You will first be presented with background information for the show, which is a murder mystery in which one character has been accused of murdering another.

You will be given information about the accused, the victim, and the surrounding context.


Press the thumb button when ready to continue.",13.414216399998622,754.0668327000003,767.5094259699999,2022-10-24 17:36:22.725383,2022-10-24 17:36:36.157332,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"You will be judging how certain you are that the accused person is either innocent or guilty.


Press the thumb button when ready to continue.",6.6769650999995065,767.4977438999995,774.210287169999,2022-10-24 17:36:36.157332,2022-10-24 17:36:42.858642,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"You will use the provided button pad to indicate your certainty of the accused's innocence or guilt.


Press the thumb button when ready to continue.",1.5290824999992765,774.1976137000001,775.7582439700018,2022-10-24 17:36:42.858642,2022-10-24 17:36:44.408571,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"Pressing the index finger button will correspond to greater certainty that the accused is guilty.

Pressing the middle finger button will correspond to greater certainty that the accused is innocent.


Press the thumb button when ready to continue.",12.609312900000077,775.7477325,788.3909163699991,2022-10-24 17:36:44.408571,2022-10-24 17:36:57.041228,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
instrFunc,NA,NA,NA,1,"Before we begin, we will take a moment to let you practice using the buttons to indicate your ratings.


Press the thumb button when ready to continue.",4.104488700000729,788.3812357000006,792.5256517700018,2022-10-24 17:36:57.041228,2022-10-24 17:37:01.175008,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
isiFunc,NA,NA,NA,NA,+,NA,792.5142494000011,794.5232489700011,2022-10-24 17:37:01.175008,2022-10-24 17:37:03.173067,NA,SR-8607,2022_Oct_24_1723,certainty_neuro,2021.2.3,60.05335139704708,
